,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc,ClusterID3,ClusterID4,ClusterID5,ClusterID6,ClusterID8
5928,920.922411,1227.93,0.0,459.55,1.0,768.38,0.916667,0.166667,0.916667,0.0,0,15,8500.0,12,2219.82375,224.32809100000003,0.0,0,0,4,0,4
5929,1226.561937,360.0,7883.54172,360.0,0.857143,0.0,0.857143,0.857143,0.0,0.857143,30,6,2500.0,7,10132.43236,920.28777,0.6,1,1,0,4,2
5930,17.896575,265.97,0.0,0.0,0.909091,265.97,1.0,0.0,0.916667,0.0,0,14,1000.0,12,224.528678,120.554003,0.545455,0,0,4,0,4
5931,346.013906,3561.31,0.0,1542.67,0.818182,2018.64,0.75,0.333333,0.583333,0.0,0,39,5500.0,12,3156.9015010000007,141.404986,0.5,2,0,1,0,1
5932,315.588502,0.0,2966.464163,0.0,0.272727,0.0,0.0,0.0,0.0,0.25,5,0,3000.0,12,7842.362894,232.381936,0.5,0,3,3,3,0
5933,224.795583,240.74,0.0,0.0,1.0,240.74,0.666667,0.0,0.666667,0.0,0,9,1000.0,12,372.301242,218.717866,0.0,0,0,4,0,4
5934,1246.624558,423.7,412.399058,177.64,1.0,246.06,0.666667,0.166667,0.5,0.083333,2,10,2000.0,12,577.050373,498.365419,0.0,0,0,4,0,4
5935,4007.610043,83.0,9003.084705,83.0,1.0,0.0,0.083333,0.083333,0.0,0.25,12,1,10000.0,12,1308.070478,1221.251121,0.0,1,1,0,4,2
5936,535.2915889999998,824.61,0.0,438.57,1.0,386.04,0.727273,0.181818,0.545455,0.0,0,20,4000.0,11,314.5127470000001,159.094115,0.0,0,0,4,0,4
5937,2719.526277,448.07,3474.764847,448.07,1.0,0.0,0.25,0.25,0.0,0.333333,4,7,3000.0,12,3537.6934409999994,1105.400886,0.083333,1,1,3,1,3
5938,6804.186841,640.03,1898.318709,227.6,1.0,412.43,0.416667,0.416667,0.416667,0.166667,4,20,7100.0,12,1891.669441,1979.44478,0.0,1,1,0,4,3
5939,19.303362,150.24,0.0,0.0,0.818182,150.24,0.666667,0.0,0.666667,0.0,0,8,1500.0,12,192.431598,156.449104,0.7,0,0,4,0,4
5940,193.207812,1937.7,0.0,1937.7,1.0,0.0,1.0,1.0,0.0,0.0,0,30,2000.0,12,2100.802868,169.00964,0.916667,2,0,1,0,1
5941,1237.6736019999996,0.0,1962.749428,0.0,0.727273,0.0,0.0,0.0,0.0,0.166667,3,0,2000.0,12,589.980487,514.792875,0.0,0,3,3,1,3
5942,1207.320442,359.0,0.0,359.0,0.9,0.0,0.4,0.4,0.0,0.0,0,4,3000.0,10,239.704238,379.055818,0.0,0,3,3,1,3
5943,8647.057641,0.0,5105.254316,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,14,0,10000.0,12,2052.533488,1886.223361,0.0,1,1,0,4,2
5944,635.358243,250.0,0.0,250.0,0.4,0.0,0.1,0.1,0.0,0.0,0,1,8000.0,10,4995.053024,284.70693,0.0,0,3,3,3,0
5945,799.00867,192.96,559.392054,0.0,1.0,192.96,1.0,0.0,1.0,0.333333,5,12,2000.0,12,691.532728,170.548573,0.0,0,0,4,0,4
5946,3267.962664,1910.51,0.0,0.0,1.0,1910.51,1.0,0.0,1.0,0.0,0,65,3000.0,12,2553.372888,3339.39289,0.0,2,0,4,0,4
5947,1477.960998,349.25,0.0,0.0,1.0,349.25,0.916667,0.0,0.833333,0.0,0,11,1500.0,12,528.615684,500.33915700000006,0.0,0,0,4,0,4
5948,81.170395,626.5,0.0,0.0,0.818182,626.5,0.583333,0.0,0.5,0.0,0,7,2500.0,12,445.640989,112.818984,0.454545,0,0,4,0,4
5949,1184.7239880000004,373.44,0.0,373.44,0.636364,0.0,0.083333,0.083333,0.0,0.0,0,1,12000.0,12,6674.591055,384.155979,0.0,0,3,3,3,0
5950,54.598322,832.68,0.0,0.0,1.0,832.68,1.0,0.0,1.0,0.0,0,12,2000.0,12,811.761402,75.007289,0.333333,0,0,4,0,4
5951,5975.063353000001,345.3,3599.222154,345.3,1.0,0.0,0.166667,0.166667,0.0,0.666667,18,2,6500.0,12,2010.926039,2784.103858,0.0,1,1,0,4,2
5952,1452.868602,93.34,0.0,0.0,1.0,93.34,0.333333,0.0,0.333333,0.0,0,4,1500.0,12,361.630594,995.233726,0.0,0,3,3,1,3
5953,206.305547,1594.0,0.0,1084.0,1.0,510.0,0.333333,0.25,0.166667,0.0,0,10,4500.0,12,1605.613993,119.213806,0.090909,0,3,3,1,3
5954,103.792136,1607.84,0.0,168.27,1.0,1439.57,1.0,0.083333,1.0,0.0,0,38,7000.0,12,1563.287264,178.816786,0.833333,2,0,4,0,4
5955,708.509086,2109.61,366.008558,1734.61,1.0,375.0,1.0,0.583333,1.0,0.166667,3,19,6500.0,12,4591.162882,296.681069,0.181818,2,0,1,0,1
5956,299.179091,1147.23,0.0,1071.7,0.454545,75.53,0.25,0.083333,0.25,0.0,0,6,4000.0,12,1460.796216,80.470536,0.181818,0,3,3,3,0
5957,1078.888565,3107.85,0.0,2221.74,1.0,886.11,0.666667,0.583333,0.5,0.0,0,18,2500.0,12,1399.82834,1322.446601,0.0,0,0,1,0,1
5958,4896.2230439999985,0.0,396.233514,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3,0,5000.0,12,1288.704377,1828.723569,0.0,1,3,3,1,3
5959,5.140599,50.66,0.0,0.0,0.181818,50.66,0.166667,0.0,0.083333,0.0,0,2,3000.0,12,0.0,,0.0,0,3,3,3,0
5960,11654.55492,463.0,3096.807933,74.0,1.0,389.0,0.583333,0.083333,0.416667,0.416667,17,7,12500.0,12,3024.60947,5148.045052,0.0,1,1,0,4,2
5961,1301.549278,0.0,72.681585,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1500.0,12,317.2116220000001,531.398722,0.0,0,3,3,1,3
5962,1459.853158,1365.0,363.867229,1365.0,1.0,0.0,0.090909,0.090909,0.0,0.090909,1,3,1800.0,11,1751.977457,844.9751960000001,0.0,0,3,3,1,3
5963,133.926073,246.75,0.0,246.75,0.272727,0.0,0.416667,0.416667,0.0,0.0,0,5,11000.0,12,7103.026842,151.26551,0.0,0,3,3,3,0
5964,1935.116931,0.0,4195.104578,0.0,0.727273,0.0,0.0,0.0,0.0,0.583333,17,0,7000.0,12,680.591231,964.502795,0.0,1,1,0,4,2
5965,21.968945,335.0,0.0,0.0,0.454545,335.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,12,742.772271,145.138785,0.333333,0,3,3,3,0
5966,903.04158,350.0,0.0,350.0,1.0,0.0,0.090909,0.090909,0.0,0.0,0,2,1000.0,11,482.501636,444.0465,0.0,0,3,3,1,3
5967,186.130209,2546.94,0.0,1136.36,0.636364,1410.58,0.666667,0.333333,0.583333,0.0,0,15,12000.0,12,4633.5174670000015,216.399562,1.0,2,0,1,0,1
5968,812.934042,50.0,2185.5005960000008,50.0,1.0,0.0,0.14285699999999998,0.14285699999999998,0.0,1.0,16,1,3000.0,7,726.683966,127.843735,0.0,1,1,0,4,2
5969,68.045739,501.85,0.0,0.0,0.909091,501.85,1.0,0.0,1.0,0.0,0,31,1200.0,12,531.5415849999998,149.50756299999995,0.181818,0,0,4,0,4
5970,758.188531,0.0,305.653048,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1950.0,12,388.247865,245.555646,0.0,0,3,3,1,3
5971,1001.129965,0.0,457.757366,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1200.0,12,462.290269,469.620367,0.0,0,3,3,1,3
5972,3613.551586,2653.49,3516.374364,2033.01,1.0,620.48,0.833333,0.666667,0.5,0.666667,20,38,6500.0,12,868.565652,1183.572986,0.0,1,1,0,4,2
5973,1455.745146,266.0,168.514165,266.0,1.0,0.0,0.222222,0.222222,0.0,0.222222,2,4,1500.0,9,284.9664850000001,302.7378080000001,0.0,0,3,3,1,3
5974,1052.127315,354.48,0.0,0.0,1.0,354.48,1.0,0.0,1.0,0.0,0,12,1000.0,12,571.417096,1618.201652,0.0,0,0,4,0,4
5975,72.087172,607.36,0.0,607.36,1.0,0.0,1.0,1.0,0.0,0.0,0,12,5500.0,12,554.770836,192.60691,1.0,0,0,1,0,1
5976,2786.494499,0.0,1547.268611,0.0,1.0,0.0,0.0,0.0,0.0,0.25,5,0,8000.0,12,837.844106,916.41672,0.0,1,3,3,1,3
5977,4484.839808,591.3,1402.722044,0.0,1.0,591.3,0.75,0.0,0.75,0.083333,1,23,6500.0,12,1476.731171,1233.335517,0.0,0,0,4,0,4
5978,403.08626,2351.25,0.0,0.0,1.0,2351.25,1.0,0.0,1.0,0.0,0,11,2500.0,11,2247.045797,166.021681,0.090909,0,0,4,0,4
5979,1062.024069,0.0,402.337729,0.0,1.0,0.0,0.0,0.0,0.0,0.2,3,0,1200.0,10,583.53323,267.478951,0.0,0,3,3,1,3
5980,1723.804529,3145.79,0.0,997.29,1.0,2148.5,1.0,0.333333,1.0,0.0,0,26,6000.0,12,995.065501,387.473541,0.0,2,0,1,0,4
5981,1822.43199,177.23,0.0,70.26,1.0,106.97,0.083333,0.083333,0.083333,0.0,0,3,2500.0,12,1136.3401210000004,428.353499,0.0,0,3,3,1,3
5982,1189.665497,0.0,1454.884966,0.0,0.909091,0.0,0.0,0.0,0.0,0.083333,3,0,1500.0,12,1656.765938,364.18588,0.0,0,3,3,1,3
5983,1851.372165,6006.79,0.0,5506.81,1.0,499.98,1.0,1.0,0.916667,0.0,0,93,7600.0,12,5389.6734,586.24393,0.083333,2,2,1,2,6
5984,2598.580674,4767.11,3621.840163,2024.6,1.0,2742.51,1.0,0.25,1.0,0.25,9,95,6000.0,12,3774.693285,955.03756,0.0,2,2,1,2,6
5985,969.294446,0.0,340.249539,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,1200.0,12,591.853821,204.676682,0.0,0,3,3,1,3
5986,1860.469601,0.0,303.822585,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,4000.0,12,560.883507,436.589785,0.0,0,3,3,1,3
5987,37.683028,356.27,0.0,1.4,1.0,354.87,0.25,0.166667,0.166667,0.0,0,6,6500.0,12,96.582811,81.329167,0.0,0,3,3,1,3
5988,823.103926,131.64,0.0,0.0,0.363636,131.64,1.0,0.0,1.0,0.0,0,12,8000.0,12,2916.071564,243.199498,0.0,0,0,4,3,4
5989,358.674215,411.3,4327.056723,411.3,0.727273,0.0,0.25,0.25,0.0,0.333333,9,4,2500.0,12,6981.148039,136.66071599999998,0.2,1,3,3,1,3
5990,1118.479084,325.95,0.0,203.96,1.0,121.99,0.666667,0.333333,0.25,0.0,0,9,2400.0,12,290.888289,369.130795,0.0,0,3,3,0,3
5991,168.539199,176.73,0.0,109.0,1.0,67.73,0.333333,0.083333,0.166667,0.0,0,4,5000.0,12,197.074177,173.057909,0.0,0,3,3,1,3
5992,14.434808,237.48,0.0,0.0,1.0,237.48,1.0,0.0,1.0,0.0,0,12,2500.0,12,216.922698,169.95303,1.0,0,0,4,0,4
5993,368.367166,1121.86,1172.1954970000004,169.2,1.0,952.66,0.666667,0.083333,0.583333,0.333333,5,11,3500.0,12,3312.219079,195.611673,0.416667,0,0,4,0,4
5994,2054.372848,833.28,0.0,0.0,1.0,833.28,1.0,0.0,1.0,0.0,0,24,4000.0,12,1020.782939,1329.038006,0.0,0,0,4,0,4
5995,3405.005439,8.4,0.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,0,12,10500.0,12,1015.698271,795.091125,0.0,0,0,1,0,1
5996,127.240494,760.36,0.0,89.0,1.0,671.36,1.0,0.083333,1.0,0.0,0,17,2500.0,12,371.387459,176.24916000000005,0.090909,0,0,4,0,4
5997,218.890208,0.0,447.102858,0.0,0.6,0.0,0.0,0.0,0.0,0.3,4,0,500.0,10,58.883172,166.541878,0.0,0,3,3,1,3
5998,1135.70375,92.07,81.509491,0.0,1.0,92.07,0.272727,0.0,0.181818,0.272727,3,3,1200.0,11,355.798199,434.689529,0.0,0,3,3,1,3
5999,1669.759168,200.0,0.0,0.0,1.0,200.0,0.416667,0.0,0.416667,0.0,0,5,11000.0,12,442.60799,373.920471,0.0,0,3,3,1,3
6000,61.109731,438.8,0.0,0.0,1.0,438.8,1.0,0.0,0.9,0.0,0,10,1500.0,10,367.594796,147.921516,0.75,0,0,4,0,4
6001,3725.636832,0.0,516.029064,0.0,1.0,0.0,0.0,0.0,0.0,0.666667,9,0,4000.0,12,1221.274221,1537.255049,0.0,1,1,0,1,3
6002,830.51605,1059.04,0.0,799.04,1.0,260.0,0.5,0.333333,0.25,0.0,0,8,3000.0,12,182.53903,400.00556,0.0,0,3,3,1,3
6003,188.424847,1576.35,0.0,1063.85,1.0,512.5,0.833333,0.833333,0.333333,0.0,0,20,6500.0,12,1271.2335380000004,176.001997,0.25,0,0,1,0,1
6004,2374.665105,339.82,1434.174341,339.82,1.0,0.0,0.166667,0.166667,0.0,0.333333,4,3,6000.0,12,622.3895669999998,604.704131,0.0,1,3,3,1,3
6005,3774.063585,7680.08,0.0,5050.97,1.0,2629.11,1.0,0.583333,1.0,0.0,0,64,11500.0,12,2529.0853190000007,1256.196236,0.0,2,2,1,2,6
6006,1520.956418,450.67,0.0,0.0,1.0,450.67,0.916667,0.0,0.916667,0.0,0,11,1500.0,12,505.658258,4754.136596,0.0,0,0,4,0,4
6007,11734.26656,1528.12,5187.258558,0.0,1.0,1528.12,1.0,0.0,0.916667,0.583333,13,38,15500.0,12,3624.231423,4804.430447,0.0,1,1,0,4,2
6008,2341.505917,1231.59,0.0,390.05,1.0,841.54,1.0,0.083333,1.0,0.0,0,26,7600.0,12,1218.7497130000004,572.244747,0.0,0,0,4,0,4
6009,283.691223,45.65,0.0,45.65,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,12,165.821773,252.47599,0.0,0,3,3,1,3
6010,1414.422361,90.03,0.0,0.0,1.0,90.03,0.833333,0.0,0.833333,0.0,0,12,1500.0,12,323.893824,492.851078,0.0,0,0,4,0,4
6011,39.02645,158.96,0.0,0.0,0.8888889999999999,158.96,0.8888889999999999,0.0,0.777778,0.0,0,8,1500.0,9,117.452297,122.755349,0.0,0,0,4,0,4
6012,328.436912,2738.82,0.0,2408.82,0.727273,330.0,0.583333,0.333333,0.333333,0.0,0,31,1000.0,12,2339.534377,364.97283,0.5,0,0,4,0,1
6013,1579.595049,35.0,0.0,35.0,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,12,791.526478,698.019678,0.0,0,3,3,1,3
6014,600.1408690000002,3488.01,0.0,3488.01,0.875,0.0,0.5,0.5,0.0,0.0,0,21,5000.0,8,105.220502,165.054133,0.0,0,3,3,1,1
6015,2543.005761,1900.63,0.0,1900.63,1.0,0.0,0.75,0.75,0.0,0.0,0,29,4000.0,12,674.748921,786.205716,0.0,0,0,1,0,1
6016,347.928329,832.37,0.0,427.96,1.0,404.41,1.0,0.416667,1.0,0.0,0,31,1000.0,12,752.7067059999998,194.408347,0.0,0,0,4,0,4
6017,1346.777622,1798.15,0.0,357.8,1.0,1440.35,1.0,0.25,1.0,0.0,0,40,1500.0,12,1213.489835,712.170112,0.0,0,0,4,0,4
6018,190.056883,501.88,0.0,25.0,1.0,476.88,1.0,0.083333,1.0,0.0,0,13,2000.0,12,493.98183200000005,189.50275,0.0,0,0,4,0,4
6019,585.537233,178.0,723.138529,0.0,1.0,178.0,0.333333,0.0,0.333333,0.083333,3,4,1000.0,12,1198.443149,316.758371,0.083333,0,3,3,1,3
6020,1451.584485,1216.58,0.0,561.9,1.0,654.68,0.666667,0.166667,0.666667,0.0,0,12,4000.0,12,603.722261,318.083871,0.0,0,0,4,0,4
6021,91.623484,179.8,1099.441745,179.8,0.7,0.0,0.1,0.1,0.0,0.4,8,1,1200.0,10,1374.794128,99.449376,0.5,0,3,3,1,3
6022,834.789126,0.0,207.027078,0.0,1.0,0.0,0.0,0.0,0.0,0.090909,2,0,13500.0,11,717.257211,233.199801,0.0,0,3,3,1,3
6023,156.348232,2214.87,376.456319,2214.87,0.454545,0.0,0.166667,0.166667,0.0,0.083333,2,3,14500.0,12,7840.121433,171.749612,0.5,0,3,3,3,0
6024,196.626598,2017.11,0.0,1056.66,1.0,960.45,1.0,1.0,0.75,0.0,0,28,7500.0,12,1425.5134460000004,153.957216,1.0,2,0,1,0,1
6025,281.46952200000004,2500.03,0.0,2170.26,1.0,329.77,0.916667,0.916667,0.416667,0.0,0,25,12000.0,12,2463.043567,199.936768,0.909091,2,0,1,2,1
6026,1.816814,21.05,0.0,0.0,0.090909,21.05,0.083333,0.0,0.083333,0.0,0,1,2900.0,12,243.137299,112.019269,0.0,0,3,3,3,0
6027,430.282584,888.85,0.0,278.63,1.0,610.22,1.0,0.166667,1.0,0.0,0,27,3500.0,12,1134.356357,185.277576,0.5,0,0,4,0,4
6028,0.0,120.0,0.0,0.0,0.0,120.0,0.333333,0.0,0.333333,0.0,0,4,4000.0,12,140.890144,,0.0,0,3,3,3,0
6029,1520.623758,0.0,3135.113427,0.0,0.818182,0.0,0.0,0.0,0.0,0.454545,7,0,5000.0,11,719.805537,372.930377,0.0,1,3,3,1,3
6030,1823.652743,436.2,0.0,0.0,1.0,436.2,1.0,0.0,1.0,0.0,0,12,2300.0,12,679.0650820000002,532.03399,0.0,0,0,4,0,4
6031,413.987831,985.79,0.0,892.8,1.0,92.99,0.5,0.5,0.25,0.0,0,16,3000.0,12,887.885624,176.216309,0.0,0,0,3,0,1
6032,821.916526,1386.4,0.0,1386.4,0.857143,0.0,0.285714,0.285714,0.0,0.0,0,3,1500.0,7,238.348011,154.555561,0.0,0,3,3,1,3
6033,1030.914048,1083.44,1342.617687,1083.44,1.0,0.0,1.0,1.0,0.0,0.333333,5,48,1200.0,12,2574.978162,606.739379,0.083333,0,0,1,0,1
6034,31.872458,394.0,0.0,0.0,0.636364,394.0,0.416667,0.0,0.25,0.0,0,6,1500.0,12,778.621541,154.099558,1.0,0,3,4,3,0
6035,46.981185,160.0,0.0,160.0,0.454545,0.0,0.083333,0.083333,0.0,0.0,0,1,6500.0,12,204.116016,104.698965,0.0,0,3,3,3,0
6036,207.209597,13.66,0.0,0.0,1.0,13.66,0.090909,0.0,0.090909,0.0,0,1,7000.0,11,1703.339459,208.367436,0.0,0,3,3,1,3
6037,408.656365,941.64,0.0,0.0,1.0,941.64,1.0,0.0,1.0,0.0,0,12,2500.0,12,1097.7894199999996,176.610605,0.083333,0,0,4,0,4
6038,385.462843,427.1,809.5852719999998,50.0,0.9,377.1,0.9,0.1,0.8,0.5,6,25,1000.0,10,343.125132,334.254826,0.0,0,0,4,0,4
6039,2224.891476,211.05,4014.66362,211.05,1.0,0.0,0.333333,0.333333,0.0,0.833333,19,4,3000.0,12,3615.055541,591.5212730000002,0.0,1,1,0,4,2
6040,972.604156,0.0,803.573286,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1200.0,12,751.50856,230.564527,0.0,0,3,3,1,3
6041,369.384435,3303.03,0.0,87.9,1.0,3215.13,0.833333,0.166667,0.75,0.0,0,28,6000.0,12,2353.184431,173.56131000000005,0.0,2,0,4,0,4
6042,132.353911,358.34,0.0,0.0,1.0,358.34,0.916667,0.0,0.833333,0.0,0,16,1500.0,12,85.938437,149.203101,0.0,0,0,4,0,4
6043,733.9886740000002,83.47,0.0,83.47,1.0,0.0,0.083333,0.083333,0.0,0.0,0,1,9000.0,12,195.17029,219.056873,0.0,0,3,3,1,3
6044,1820.216623,4877.66,0.0,2341.16,1.0,2536.5,1.0,1.0,1.0,0.0,0,154,4500.0,12,1297.994539,408.293375,0.166667,2,2,1,2,6
6045,640.394092,2476.9,0.0,2324.38,1.0,152.52,1.0,1.0,0.916667,0.0,0,39,7000.0,12,2190.775297,298.614416,0.083333,2,0,1,2,1
6046,111.729154,824.1,344.286557,824.1,0.454545,0.0,0.166667,0.166667,0.0,0.083333,2,9,6500.0,12,2961.848966,143.140487,1.0,0,3,3,3,0
6047,2508.405988,875.05,0.0,509.9,1.0,365.15,1.0,0.5,1.0,0.0,0,29,2600.0,12,1261.11301,1209.1242650000004,0.0,0,0,4,0,4
6048,0.672519,388.54,0.0,0.0,0.090909,388.54,0.416667,0.0,0.416667,0.0,0,5,12000.0,12,377.974097,24.499337,0.0,0,3,3,3,0
6049,272.624436,1843.0,0.0,470.0,0.8888889999999999,1373.0,0.666667,0.111111,0.444444,0.0,0,6,1000.0,9,1477.357626,140.980969,0.4,0,0,4,0,4
6050,1034.026449,93.34,432.159364,0.0,1.0,93.34,0.25,0.0,0.25,0.083333,1,4,1500.0,12,294.925221,419.071157,0.0,0,3,3,1,3
6051,2329.485768,213.34,0.0,213.34,1.0,0.0,0.25,0.25,0.0,0.0,0,3,2400.0,12,0.0,,0.0,0,3,3,1,3
6052,289.529643,110.0,1134.891542,110.0,0.272727,0.0,0.083333,0.083333,0.0,0.166667,7,1,1200.0,12,697.009124,1117.265123,0.0,0,3,3,3,0
6053,621.901025,573.36,0.0,455.0,1.0,118.36,0.25,0.083333,0.166667,0.0,0,4,1100.0,12,875.9006929999998,229.727141,0.0,0,3,3,1,3
6054,34.048983,181.62,0.0,0.0,1.0,181.62,0.857143,0.0,0.714286,0.0,0,6,1500.0,7,135.18778500000002,101.820343,0.6,0,0,4,0,4
6055,425.84804800000006,0.0,697.8542669999998,0.0,1.0,0.0,0.0,0.0,0.0,0.666667,11,0,500.0,12,327.627263,208.295476,0.0,1,3,3,1,3
6056,23.651198,250.0,0.0,0.0,0.454545,250.0,0.416667,0.0,0.333333,0.0,0,5,1200.0,12,475.34762300000006,173.942309,1.0,0,3,4,3,0
6057,1382.376636,77.91,300.531629,0.0,1.0,77.91,0.083333,0.0,0.083333,0.166667,2,1,2500.0,12,639.362373,397.789389,0.0,0,3,3,1,3
6058,1326.334307,2484.76,0.0,374.18,1.0,2110.58,1.0,0.25,1.0,0.0,0,39,7500.0,12,400.178807,367.804459,0.0,2,0,4,0,4
6059,5629.224986,3382.96,553.500582,3382.96,1.0,0.0,1.0,1.0,0.0,0.166667,3,42,10500.0,12,1537.649319,1279.024775,0.0,2,0,1,2,1
6060,2073.595183,1716.11,0.0,1716.11,1.0,0.0,0.333333,0.333333,0.0,0.0,0,7,7000.0,12,1608.073274,699.559936,0.0,0,3,3,1,3
6061,589.130175,1669.58,0.0,1060.58,1.0,609.0,0.75,0.583333,0.416667,0.0,0,17,3000.0,12,2883.911526000001,292.720686,0.0,0,0,1,0,1
6062,1133.090254,85.92,551.078807,0.0,1.0,85.92,0.583333,0.0,0.583333,1.0,13,7,1200.0,12,0.0,,0.0,1,1,0,4,2
6063,2.117128,99.96,0.0,0.0,0.909091,99.96,1.0,0.0,1.0,0.0,0,12,3000.0,12,101.631113,44.092575,0.125,0,0,4,0,4
6064,143.737177,1456.0,0.0,361.0,1.0,1095.0,0.666667,0.166667,0.583333,0.0,0,17,2500.0,12,1416.600792,139.685178,0.818182,0,0,4,0,4
6065,74.825456,293.5,0.0,49.0,1.0,244.5,0.666667,0.083333,0.583333,0.0,0,11,1500.0,12,215.258602,138.42044099999998,0.272727,0,0,4,0,4
6066,1450.599152,2763.84,0.0,1434.43,1.0,1329.41,1.0,0.714286,0.857143,0.0,0,98,2000.0,7,343.918862,1339.665316,0.0,2,0,1,2,1
6067,77.866345,1403.34,0.0,0.0,0.545455,1403.34,0.5,0.0,0.5,0.0,0,6,4000.0,12,1865.579842,95.577384,0.636364,0,0,4,3,0
6068,1581.742203,0.0,335.348071,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1800.0,12,463.8880400000001,448.969242,0.0,0,3,3,1,3
6069,902.099225,5080.85,0.0,4674.21,0.818182,406.64,0.416667,0.333333,0.25,0.0,0,12,8000.0,12,177.879919,258.715978,0.0,0,0,1,0,1
6070,241.00176800000003,1888.88,0.0,1000.0,0.5,888.88,0.875,0.125,0.875,0.0,0,9,1000.0,8,3450.990535000001,185.857663,0.4,0,0,4,0,4
6071,1738.802811,395.0,0.0,395.0,1.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6000.0,12,566.494736,457.010558,0.0,0,3,3,1,3
6072,2373.308268,0.0,770.923152,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,12,0,2500.0,12,560.1366230000001,784.228406,0.0,1,3,3,1,3
6073,1117.368286,972.38,0.0,0.0,1.0,972.38,1.0,0.0,1.0,0.0,0,21,1900.0,12,667.0505049999998,538.8357639999998,0.0,0,0,4,0,4
6074,481.20549000000005,1520.98,0.0,1129.8,1.0,391.18,0.833333,0.5,0.666667,0.0,0,24,6000.0,12,1477.598975,248.56039500000003,0.083333,0,0,1,0,1
6075,73.189931,199.96,0.0,199.96,0.636364,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,12,362.012001,167.584529,0.0,0,3,3,3,0
6076,2371.89209,447.81,5515.1571079999985,289.43,1.0,158.38,0.818182,0.181818,0.636364,0.454545,16,17,8500.0,11,458.534768,673.83736,0.0,1,1,0,4,2
6077,4.045339,35.0,0.0,0.0,0.363636,35.0,0.166667,0.0,0.166667,0.0,0,2,7500.0,12,122.129596,110.576473,0.25,0,3,3,3,0
6078,39.670161,319.92,0.0,0.0,1.0,319.92,1.0,0.0,1.0,0.0,0,12,10000.0,12,365.863745,176.93561599999995,0.727273,0,0,4,0,4
6079,2257.542109,0.0,1082.684755,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1,0,3000.0,12,464.716284,659.553866,0.0,0,3,3,1,3
6080,1193.434312,689.4,0.0,689.4,1.0,0.0,1.0,1.0,0.0,0.0,0,12,3500.0,12,328.171066,328.045032,0.0,0,0,1,0,1
6081,403.311321,208.0,438.543672,208.0,0.857143,0.0,0.14285699999999998,0.14285699999999998,0.0,0.14285699999999998,1,1,4000.0,7,39.576673,133.729514,0.0,0,3,3,1,3
6082,291.991838,2971.56,0.0,1671.6,1.0,1299.96,0.916667,0.333333,0.833333,0.0,0,31,13500.0,12,2238.594868,171.648662,1.0,2,0,1,2,1
6083,1247.423771,0.0,503.562164,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,3,0,1500.0,12,721.897274,273.128967,0.0,0,3,3,1,3
6084,5925.82931,0.0,468.344852,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,6500.0,12,1402.586222,2083.396706,0.0,1,3,3,1,3
6085,1734.510004,0.0,66.275851,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2,0,1800.0,12,363.474455,2827.997525,0.0,0,3,3,1,3
6086,366.111566,3482.9,348.857163,1350.8,1.0,2132.1,0.916667,0.666667,1.0,0.166667,2,39,7500.0,12,3044.978061,172.124992,0.333333,2,0,1,2,1
6087,4319.531807,0.0,9085.908764,0.0,1.0,0.0,0.0,0.0,0.0,0.666667,19,0,7500.0,12,10339.93845,1348.605697,0.0,1,1,0,4,2
6088,2864.644318,135.0,4345.320169,70.0,0.9,65.0,0.5,0.2,0.4,0.5,10,7,7000.0,10,1626.504396,656.8586849999998,0.0,1,1,0,4,2
6089,2920.392514,2673.73,5573.509394,1221.6,1.0,1452.13,1.0,0.333333,1.0,0.5,13,59,15000.0,12,3319.325665,649.154698,0.0,2,1,0,4,2
6090,1456.530313,210.09,1785.86516,128.4,0.909091,81.69,0.363636,0.363636,0.272727,0.363636,26,9,2000.0,11,423.100779,628.099733,0.0,1,1,0,4,2
6091,1127.643812,14454.98,0.0,10454.28,1.0,4000.7,1.0,1.0,1.0,0.0,0,82,9000.0,12,12996.64271,289.757941,0.916667,2,2,2,2,6
