,customer_id,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc
7987,orjYRSukHeLzXNC3,100.403989,790.0,0.0,0.0,1.0,790.0,1.0,0.0,0.916667,0.0,0.0,13.0,1000.0,12.0,573.971571,161.59190800000005,0.6
7988,GAOKenQraZGoFZWw,3755.184007,3211.86,0.0,1420.58,1.0,1791.28,1.0,0.75,0.833333,0.0,0.0,22.0,11000.0,12.0,3198.261943,960.856638,0.0
7989,ld7Sh6D6wTCr7GyX,2709.099711,354.92,340.821615,354.92,1.0,0.0,0.25,0.25,0.0,0.416667,6.0,3.0,8500.0,12.0,997.929231,642.622594,0.0
7990,yTJl8rpvlWjH1n5S,28.445432,166.2,0.0,166.2,0.545455,0.0,0.25,0.25,0.0,0.0,0.0,3.0,5500.0,12.0,236.022703,97.531842,0.181818
7991,YWxWS72FVpzx4hwY,162.046468,1768.05,0.0,0.0,1.0,1768.05,1.0,0.0,1.0,0.0,0.0,18.0,5000.0,12.0,1668.054457,172.804335,0.916667
7992,oI3JT1vzAVRkQWeh,2017.948347,1137.55,145.93864,1137.55,1.0,0.0,0.333333,0.333333,0.0,0.166667,2.0,14.0,2500.0,12.0,2416.247973,667.805708,0.0
7993,2reDbcRCSghlm4h3,2162.2675010000007,151.13,1005.55853,151.13,1.0,0.0,0.166667,0.166667,0.0,0.166667,3.0,3.0,2500.0,12.0,466.376831,619.460541,0.0
7994,8BjqjJNA0obmTVWb,1615.96724,102.0,244.840485,102.0,1.0,0.0,0.166667,0.166667,0.0,0.25,5.0,2.0,1700.0,12.0,890.1788449999998,971.183209,0.0
7995,UPgT2KMX3TClQvL9,912.87668,4337.19,898.6844050000002,2910.63,1.0,1426.56,1.0,0.916667,1.0,0.25,7.0,80.0,2500.0,12.0,4100.813557,259.448035,0.083333
7996,pXo3Ra05OuK0yIZT,4175.826879,0.0,9968.184827,0.0,1.0,0.0,0.0,0.0,0.0,0.909091,110.0,0.0,10500.0,11.0,1083.4333869999996,1000.206323,0.0
7997,6SrRuiu9oYoIRT9n,1471.6406539999996,285.69,463.813261,285.69,1.0,0.0,0.25,0.25,0.0,0.25,4.0,3.0,3000.0,12.0,389.787483,421.66780300000005,0.0
7998,0JmKZMGTFkHk2SLs,37.759404,398.64,0.0,0.0,1.0,398.64,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,12.0,429.594704,186.268047,1.0
7999,Ilp3xpUOd3HyYx7H,269.406382,2629.96,0.0,2006.57,1.0,623.39,0.75,0.416667,0.583333,0.0,0.0,19.0,2200.0,12.0,1936.724441,202.619118,0.416667
8000,9elEjZ0ey07ECriG,2159.370933,627.23,1055.5586460000004,493.48,1.0,133.75,0.75,0.75,0.333333,0.25,3.0,17.0,2500.0,12.0,1030.373212,521.492992,0.0
8001,SCyFiO29yXBR9sxP,2339.037958,1823.56,435.165222,0.0,1.0,1823.56,1.0,0.0,1.0,0.083333,2.0,20.0,1800.0,12.0,890.623152,16638.3541,0.0
8002,Qwy5H9cwpzSXkdmi,74.195316,796.56,0.0,0.0,1.0,796.56,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,12.0,772.0226190000002,176.637343,0.5
8003,oPFKwstuI9MxVbYc,1003.774921,161.27,0.0,161.27,1.0,0.0,0.333333,0.333333,0.0,0.0,0.0,8.0,1200.0,12.0,257.63804300000004,368.466873,0.0
8004,q8M2pB8vOjN6LSoO,399.50457,740.11,0.0,410.28,1.0,329.83,1.0,0.333333,1.0,0.0,0.0,33.0,1200.0,12.0,1379.6838289999996,420.645913,0.0
8005,TBS6k6WoZDPKQejo,9220.534572,1420.31,9816.782544,777.66,1.0,642.65,1.0,0.25,1.0,0.833333,29.0,77.0,12500.0,12.0,4257.372749,4696.075967,0.0
8006,qkKHIoYIEvUUo5Ln,2079.823810000001,1021.9,812.559357,1021.9,1.0,0.0,0.25,0.25,0.0,0.333333,4.0,7.0,3000.0,12.0,570.959953,599.243793,0.0
8007,pMYuF7dwzIaYir9S,504.40963099999993,338.9,0.0,199.0,1.0,139.9,0.416667,0.166667,0.166667,0.0,0.0,5.0,2500.0,12.0,829.6914009999998,190.314886,0.0
8008,guI1IBNjaQTMiDT1,61.653547,1194.22,0.0,0.0,0.454545,1194.22,0.666667,0.0,0.666667,0.0,0.0,20.0,3777.777778,12.0,1775.3715960000004,101.147508,0.0
8009,VxQeXAsZAM3I224K,64.343051,281.05,0.0,0.0,0.666667,281.05,0.666667,0.0,0.666667,0.0,0.0,5.0,1500.0,6.0,82.611456,84.36057199999998,0.0
8010,j1OjjuQHeqW3uOmb,793.713659,1307.0,0.0,1307.0,1.0,0.0,0.166667,0.166667,0.0,0.0,0.0,1.0,3000.0,6.0,1533.10785,115.667981,0.0
8011,AjML3B6zv0koConP,131.83593,2234.02,0.0,0.0,0.545455,2234.02,0.5,0.0,0.5,0.0,0.0,6.0,2000.0,12.0,4432.954833,153.812848,1.0
8012,kfOY8zZ8s1Gt3oXr,339.039307,345.66,0.0,45.65,1.0,300.01,0.75,0.083333,0.75,0.0,0.0,10.0,1000.0,12.0,102.011016,294.47698,0.0
8013,dcpTM5eTagZ5PhKq,661.940291,755.14,0.0,482.9,1.0,272.24,0.916667,0.75,0.75,0.0,0.0,29.0,6500.0,12.0,2284.482833,247.277952,0.333333
8014,bXaBZxMolfS07rkk,8823.284205,3719.0,29282.10915,2293.18,1.0,1425.82,1.0,0.75,1.0,0.416667,26.0,61.0,15500.0,12.0,28150.97869,7321.639931999999,0.083333
8015,8XicnRp0Nk716Gh9,1543.287931,0.0,36.481832,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,12.0,548.589391,529.3404879999998,0.0
8016,LaDYdZvTW9LFMU5c,983.520793,554.1,758.4364400000002,554.1,0.8888889999999999,0.0,0.333333,0.333333,0.0,0.333333,5.0,5.0,1200.0,9.0,376.440358,264.464403,0.0
8017,PS4OFqmr5RtyyU6j,25.474414000000003,240.0,0.0,0.0,0.818182,240.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,12.0,188.072777,127.210691,0.222222
8018,gw7JFV2dCCmVfWaR,38.792757,1115.92,54.562891,0.0,0.636364,1115.92,0.916667,0.0,0.916667,0.166667,2.0,79.0,3500.0,12.0,1506.34522,85.99372,0.272727
8019,r0DZyFtRM6dcSeuI,19.354559,689.7,0.0,0.0,0.909091,689.7,0.833333,0.0,0.833333,0.0,0.0,10.0,10000.0,12.0,746.691026,178.948844914837,0.0
8020,Y0xxhSOatf4lnMFW,1630.431093,43.89,534.841135,43.89,1.0,0.0,0.083333,0.083333,0.0,0.083333,3.0,1.0,6000.0,12.0,3281.742636,536.479995,0.0
8021,x29wlRyCvWvvRIrD,2588.410789,787.4,3762.650329,0.0,0.8888889999999999,787.4,0.777778,0.0,0.666667,0.555556,10.0,17.0,3000.0,9.0,1739.406636,1769.001229,0.0
8022,9oQrEeRciToNn9fw,117.018324,625.94,0.0,625.94,0.909091,0.0,0.545455,0.545455,0.0,0.0,0.0,6.0,11000.0,11.0,627.763481,206.754529,0.14285699999999998
8023,nZkjCNha0ULlliIa,98.290292,4440.8,0.0,4440.8,0.545455,0.0,0.583333,0.583333,0.0,0.0,0.0,19.0,1500.0,12.0,7150.995346,119.09778500000002,0.75
8024,cmuznKFVsc6STeMU,77.28545799999998,495.0,0.0,0.0,1.0,495.0,1.0,0.0,0.916667,0.0,0.0,12.0,1500.0,12.0,416.913773,206.712535,0.181818
8025,dpfA9YKWPhaVMqx4,128.365782,1003.2,0.0,816.07,1.0,187.13,1.0,0.916667,0.416667,0.0,0.0,27.0,7000.0,12.0,1057.647019,203.927038,0.75
8026,gADzPpvaBVGgjZaq,1861.43505,247.45,3760.827918,0.0,1.0,247.45,0.583333,0.0,0.5,0.083333,10.0,7.0,4000.0,12.0,903.972319,716.103395,0.083333
8027,5CfLjUdTwPlYyP8F,797.925938,3143.21,0.0,2352.5,1.0,790.71,1.0,1.0,1.0,0.0,0.0,70.0,6500.0,12.0,4268.871085,289.372678,0.0
8028,d6hBuDAi44uruwE7,5487.0712159999985,2435.09,3052.71063,518.05,1.0,1917.04,0.916667,0.083333,0.916667,0.333333,4.0,25.0,7500.0,12.0,1298.306155,1309.041902,0.0
8029,F5hF9012UFMu613c,50.803778,0.0,892.9414220000001,0.0,0.25,0.0,0.0,0.0,0.0,0.125,2.0,0.0,1500.0,8.0,1272.269385,28.024972,0.333333
8030,k1BOIjv5J0VQlA6A,766.261051,1462.73,0.0,1100.23,1.0,362.5,0.666667,0.5,0.416667,0.0,0.0,26.0,6000.0,12.0,202.561336,195.306688,0.0
8031,XOw4LlfhISFxbiOL,43.762299,422.24,0.0,347.24,1.0,75.0,1.0,0.166667,1.0,0.0,0.0,15.0,3000.0,12.0,280.83786000000003,119.087402,0.0
8032,DIv1qdpnAaTTt4bQ,3300.406797,459.0,3895.391723,170.0,1.0,289.0,0.666667,0.25,0.416667,0.416667,13.0,9.0,5000.0,12.0,1585.23765,904.654686,0.0
8033,YTvCAywft89VrmOu,8341.513474,5410.31,0.0,2265.38,1.0,3144.93,1.0,0.5,1.0,0.0,0.0,111.0,11100.0,12.0,4058.304036,2575.6226,0.0
8034,OXSrtjg44qoWwKnm,31.932178000000004,365.36,0.0,0.0,0.363636,365.36,0.333333,0.0,0.333333,0.0,0.0,4.0,1833.333333,12.0,822.118125,137.769926,1.0
8035,xoWyRlSNEAKQKKQV,5.168354,69.0,0.0,29.0,0.181818,40.0,0.083333,0.083333,0.083333,0.0,0.0,3.0,5000.0,12.0,167.35071299999996,41.839613,0.181818
8036,B6f16Ip0p867xsEm,16.887570999999998,1083.0,0.0,1083.0,0.363636,0.0,0.25,0.25,0.0,0.0,0.0,3.0,1200.0,12.0,3905.430817,349.48534499312836,0.0
8037,KuHSLo6ZyGvLQkSf,2271.936696,2386.88,0.0,173.26,1.0,2213.62,1.0,0.083333,1.0,0.0,0.0,40.0,5000.0,12.0,917.290601,1633.568519,0.0
8038,u99q1qMxCQtAN1WX,1373.277423,0.0,2739.66574,0.0,0.818182,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,3300.0,12.0,0.0,556.8700541669974,0.0
8039,xCnWBGbZQo4vKHNX,1275.142146,454.72,959.005156,454.72,1.0,0.0,1.0,1.0,0.0,0.083333,2.0,12.0,1500.0,12.0,826.036748,350.661181,0.0
8040,62yTJR2cr9pjG9xj,751.22482,1000.0,0.0,0.0,1.0,1000.0,0.416667,0.0,0.333333,0.0,0.0,5.0,1700.0,12.0,2025.267591,319.173449,0.083333
8041,0cR9vZGUsATEPsQy,916.749476,246.82,925.950908,0.0,1.0,246.82,1.0,0.0,0.916667,0.166667,8.0,19.0,1200.0,12.0,1411.984522,631.508634,0.0
8042,Cl2iwfDtED7yWfY1,2255.408224,0.0,2705.839993,0.0,0.909091,0.0,0.0,0.0,0.0,0.181818,3.0,0.0,3000.0,11.0,504.262605,569.6313230000002,0.0
8043,yd8yET5aF9w2WB1c,73.10055,78.09,0.0,0.0,1.0,78.09,0.25,0.0,0.166667,0.0,0.0,3.0,4000.0,12.0,93.718849,256.977391,0.0
8044,W43OJrmIH2zRWWZL,2332.496766,0.0,1848.691278,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,9700.0,12.0,803.519921,548.2663200000002,0.0
8045,eHaY7gQtYCKIEW3q,972.958145,100.0,37.470292,100.0,1.0,0.0,0.083333,0.083333,0.0,0.166667,2.0,1.0,1000.0,12.0,318.226488,577.927525,0.0
8046,hTr0KQLv4TGytsNF,1455.736956,1171.88,19.619461,1171.88,1.0,0.0,0.363636,0.363636,0.0,0.090909,1.0,25.0,3700.0,11.0,350.750246,343.006271,0.0
8047,6IVZqul6AtSkTWi1,1956.295501,0.0,211.099323,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,4.0,0.0,2100.0,12.0,634.7883410000002,808.539833,0.0
8048,bO5j5oMr7cDZN3YT,1111.811966,0.0,2028.487118,0.0,1.0,0.0,0.0,0.0,0.0,0.583333,7.0,0.0,2000.0,12.0,1264.471544,314.661601,0.0
8049,Mkam4Y5iEeN9U4L5,9.75539,219.37,0.0,219.37,0.909091,0.0,1.0,1.0,0.0,0.0,0.0,12.0,6000.0,12.0,216.850592,76.604414,0.25
8050,cSq4W03EqxLygMPx,477.81804000000005,515.6,0.0,515.6,1.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,7500.0,12.0,610.621157,277.826134,0.0
8051,EpZtnM79FVeXePAL,7.4726,63.4,0.0,35.09,0.333333,28.31,0.222222,0.111111,0.111111,0.0,0.0,2.0,500.0,9.0,83.417439,106.028116,0.0
8052,zU3gVn1MHHXHiOZ2,12.313357,107.41,0.0,0.0,0.636364,107.41,0.5,0.0,0.416667,0.0,0.0,6.0,2500.0,12.0,128.57270400000002,91.316321,0.555556
8053,NinRzVahuhH8Zdtp,306.115129,0.0,991.835378,0.0,0.454545,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,12.0,2653.659381,155.681898,0.2
8054,zCNZ4pZztzvgPaQQ,870.8021640000002,350.0,0.0,0.0,1.0,350.0,0.666667,0.0,0.666667,0.0,0.0,8.0,1200.0,12.0,213.014986,227.800157,0.0
8055,odaFs5mm0jEk8U4N,276.213858,449.86,0.0,0.0,0.727273,449.86,1.0,0.0,1.0,0.0,0.0,19.0,1000.0,12.0,1605.512753,199.950493,0.181818
8056,C9WbdSwoABdxCNw9,1216.594927,878.64,155.804123,757.8,1.0,120.84,0.75,0.75,0.166667,0.166667,2.0,20.0,1200.0,12.0,654.24428,1296.173027,0.0
8057,2MZA4PsDyuYDVI6R,372.924756,462.7,0.0,162.7,0.909091,300.0,0.5,0.083333,0.416667,0.0,0.0,7.0,1800.0,12.0,1193.383862,114.183944,0.181818
8058,Ge4ZoFTDSRG8BFBO,23.261586,252.0,0.0,0.0,0.636364,252.0,0.583333,0.0,0.583333,0.0,0.0,7.0,2500.0,12.0,430.487291,151.393708,1.0
8059,WbZkkoi6XfCqaicJ,5134.5538590000015,2502.34,0.0,669.0,1.0,1833.34,0.833333,0.083333,0.833333,0.0,0.0,67.0,6000.0,12.0,528.1344349999998,25312.16069,0.0
8060,iIrhWWzTKGFHXQNz,33.954525,158.0,0.0,0.0,0.454545,158.0,0.333333,0.0,0.25,0.0,0.0,4.0,1200.0,12.0,178.116509,64.69573100000001,0.0
8061,XHhMoXoK714PBgme,166.29546299999996,449.26,7894.578815999998,449.26,0.909091,0.0,1.0,1.0,0.0,0.083333,1.0,12.0,9000.0,12.0,662.951526,183.275472,0.181818
8062,4bZ3eAGM21fZybzc,3363.288511,1123.42,1992.271699,865.78,1.0,257.64,1.0,1.0,0.583333,0.166667,2.0,30.0,4500.0,12.0,4772.462052000001,948.702747,0.0
8063,z9zFTfEAU0B5dXQf,11.294184,155.0,0.0,0.0,0.666667,155.0,0.666667,0.0,0.5,0.0,0.0,4.0,1000.0,6.0,149.588599,43.341698,0.5
8064,FHs2x6eaPkSCvFx3,2627.184835,0.0,3216.192328,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,7.0,0.0,3150.0,12.0,394.285767,10636.14839,0.0
8065,CAjIm4wmUmPVMHOU,581.916416,5723.9,0.0,3780.51,1.0,1943.39,1.0,1.0,1.0,0.0,0.0,130.0,7500.0,12.0,5666.333186,186.941527,1.0
8066,VhoVBRpp8KsqFlJs,21.580264,284.72,0.0,0.0,0.909091,284.72,0.666667,0.0,0.666667,0.0,0.0,16.0,5000.0,12.0,344.1614160000001,155.79285900000005,0.8
8067,XCBt0dXT36zd5GGm,763.327047,579.28,727.52546,300.0,1.0,279.28,0.5,0.166667,0.416667,0.083333,1.0,13.0,1200.0,12.0,635.871404,220.685812,0.0
8068,IpuejybFSCKYBN7h,8.585975999999999,512.59,0.0,352.5,0.545455,160.09,0.5,0.083333,0.333333,0.0,0.0,10.0,2500.0,12.0,908.190297,67.458687,0.25
8069,unxtgKcjwuEFGZPS,7418.314012000002,901.62,0.0,858.82,1.0,42.8,0.333333,0.166667,0.166667,0.0,0.0,4.0,14500.0,12.0,2273.945099,1696.786737,0.0
8070,1wo7qd7cYOjTxqVg,1726.1254649999996,223.95,265.018687,223.95,1.0,0.0,0.083333,0.083333,0.0,0.083333,1.0,1.0,5000.0,12.0,1734.8369670000004,533.845048,0.0
8071,TexXuFKOTHxPRurm,556.9128860000002,0.0,972.223685,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,4000.0,12.0,1968.065171,188.435841,0.083333
8072,H7JkyCqzwf4pxv9Y,458.403218,0.0,2249.627477,0.0,0.727273,0.0,0.0,0.0,0.0,0.272727,6.0,0.0,1200.0,11.0,2611.270088,146.033981,0.125
8073,TkhSdynEe6gLGqQk,478.530825,0.0,96.176909,0.0,1.0,0.0,0.0,0.0,0.0,0.25,4.0,0.0,500.0,12.0,175.48177900000005,191.85798,0.0
8074,eKGxa1UDgnNSYK7j,0.0,247.44,0.0,0.0,0.0,247.44,1.0,0.0,1.0,0.0,0.0,12.0,1500.0,12.0,317.354396,74.46314312048241,0.0
8075,txG4YBRNuPAHo0DL,4059.059276,0.0,4328.327270000002,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,4.0,0.0,6500.0,12.0,1127.4932210000004,1005.215148,0.0
8076,Z4kuM5JSiwUyCzsG,59.263479,300.68,0.0,0.0,0.181818,300.68,0.090909,0.0,0.090909,0.0,0.0,1.0,5000.0,11.0,3142.651675,80.613743,0.0
8077,lvXoPJhWddh9kRV6,111.098444,1105.89,0.0,0.0,1.0,1105.89,1.0,0.0,1.0,0.0,0.0,26.0,2000.0,12.0,1004.668873,151.76408,0.909091
8078,SXD3lbkO5RBQKQWQ,199.684606,287.4,0.0,0.0,0.363636,287.4,1.0,0.0,1.0,0.0,0.0,12.0,4500.0,12.0,1110.399779,69.685168,0.0
8079,6F2uPot1v0F4DDWI,3892.22326,929.99,558.732109,453.0,1.0,476.99,1.0,0.5,1.0,0.083333,1.0,65.0,6500.0,12.0,951.737085,909.741196,0.0
8080,b4H2yVGFAV1OakHt,238.962984,2402.64,0.0,537.21,1.0,1865.43,1.0,1.0,1.0,0.0,0.0,48.0,8500.0,12.0,2022.102581,182.612129,1.0
8081,Ql3Hn6TQGNfLX1sC,8.570991000000001,149.55,0.0,149.55,0.272727,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5000.0,12.0,447.37711900000005,97.176376,0.0
8082,qFDi66BntAaWwcRE,767.871111,1878.51,929.9471,0.0,1.0,1878.51,0.833333,0.0,0.75,0.5,6.0,22.0,2500.0,12.0,1261.146488,270.076156,0.0
8083,kXpQxrhmDGOGRyIP,88.13353000000002,1400.0,0.0,0.0,0.909091,1400.0,0.833333,0.0,0.75,0.0,0.0,10.0,7500.0,12.0,1307.099065,138.949382,0.727273
8084,nETxt594f7l9GrNc,1418.838078,0.0,272.782072,0.0,1.0,0.0,0.0,0.0,0.0,0.583333,7.0,0.0,1500.0,12.0,619.975821,519.49072,0.0
8085,Hglopyh1mvZsAa2t,601.92037,983.77,0.0,603.77,1.0,380.0,0.666667,0.416667,0.25,0.0,0.0,15.0,2400.0,12.0,389.411161,219.465695,0.0
8086,2u55Z6JXWdlaKM3j,1958.327414,0.0,39.461591,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,2100.0,12.0,404.070285,999.050377,0.0
8087,4ISdncsEVnn9HtFx,15.449607,574.75,0.0,0.0,0.818182,574.75,1.0,0.0,0.909091,0.0,0.0,11.0,1000.0,11.0,560.219458,17.826933,0.0
8088,x7o0fRofIOK4mbgf,87.034432,697.57,0.0,0.0,0.636364,697.57,0.5,0.0,0.416667,0.0,0.0,15.0,3200.0,12.0,811.903413,112.569353,0.454545
8089,2WgBNMU4HQc6IeXZ,3912.344717,2080.66,1829.712153,672.48,1.0,1408.18,1.0,0.166667,1.0,0.166667,5.0,42.0,6000.0,12.0,1017.896487,888.469097,0.0
8090,uYD3nttPIyFjV3po,477.45278,71.48,0.0,71.48,1.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,700.0,12.0,322.357201,217.0654,0.0
8091,MPjauTaqX7tGA2GC,54.567517,0.0,207.390596,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,4.0,0.0,3000.0,12.0,276.975673,161.150923,0.25
8092,0gFQ1LakSyTXd8Xt,1047.854274,384.0,0.0,0.0,1.0,384.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,12.0,530.36208,1127.724623,0.0
8093,PH0ZodA0USzguy5c,383.370294,326.74,0.0,326.74,1.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,600.0,12.0,525.776492,199.590057,0.0
8094,0fqjH5OA2ggvPTc8,363.344239,665.86,0.0,234.98,0.818182,430.88,0.833333,0.75,0.75,0.0,0.0,34.0,4000.0,12.0,1734.889908,232.16473900000003,0.090909
8095,CJGxtlZawtsHvZQW,1493.440295,0.0,77.328556,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,1600.0,12.0,455.872747,430.722903,0.0
8096,cZNgtZINekhVAu46,279.608696,3034.92,0.0,0.0,1.0,3034.92,1.0,0.0,1.0,0.0,0.0,12.0,2900.0,12.0,2928.909865,2733.317012,0.083333
8097,MO2B7sKl9XKljNPl,1434.097191,0.0,1866.841949,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,2400.0,12.0,2361.929133,390.202217,0.0
8098,Puj9JrDUIF0f5OuU,4210.323012,1210.31,1817.321515,139.02,1.0,1071.29,1.0,1.0,1.0,0.166667,2.0,52.0,7500.0,12.0,8138.429479,1070.026829,0.083333
8099,q45eNoLyCdjYkVrM,1780.299975,1907.96,727.608789,803.17,1.0,1104.79,1.0,0.583333,1.0,0.333333,5.0,36.0,10000.0,12.0,2766.13064,391.624583,0.0
8100,xMPtIYZAxT3WkTXV,121.294493,385.26,169.554775,385.26,0.75,0.0,0.5,0.5,0.0,0.125,3.0,7.0,500.0,8.0,98.225317,113.944625,0.0
8101,iJ1qVQi3hps2p3gn,3997.572659,0.0,3516.5482,0.0,1.0,0.0,0.0,0.0,0.0,0.272727,6.0,0.0,4500.0,11.0,1456.274689,1310.022633,0.0
8102,h2Sg4rr9ph1JZA4x,186.25802,0.0,463.74254400000007,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,5.0,0.0,4000.0,12.0,763.120271,191.867335,0.0
8103,qXleyeImzvXmeRJf,1231.092907,250.0,782.610563,250.0,1.0,0.0,0.083333,0.083333,0.0,0.25,5.0,1.0,1800.0,12.0,1116.543176,409.577742,0.0
8104,oDvRxNrlWu1dW94Q,1411.096444,270.0,711.48812,0.0,1.0,270.0,0.833333,0.0,0.833333,0.25,3.0,10.0,1500.0,12.0,1279.52965,902.25194,0.0
8105,E5CBt3q4r1URIlfC,1360.742377,0.0,1481.587093,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,12.0,378.294227,321.3541370000001,0.0
8106,eNntJRWM2Rc6xalv,1085.3167050000004,0.0,2339.490308,0.0,0.9,0.0,0.0,0.0,0.0,0.6,18.0,0.0,2500.0,10.0,166.51052099999995,369.439375,0.0
8107,SA6jOOBktXR8Hy6n,361.319366,3095.96,0.0,1383.56,1.0,1712.4,1.0,0.916667,0.833333,0.0,0.0,32.0,14000.0,12.0,4003.782858,197.186568,0.583333
8108,YbCI5ExL7YqqAv7a,381.341657,78.0,934.808869,0.0,1.0,78.0,1.0,0.0,0.833333,0.666667,16.0,6.0,1000.0,6.0,143.118373,85.15244100000002,0.0
8109,jGAb6B69RCQ8pLpI,173.329004,72.0,0.0,0.0,1.0,72.0,0.166667,0.0,0.166667,0.0,0.0,4.0,8050.0,12.0,191.693568,189.060724,0.0
8110,3uWxYtEQYZNgjO7U,475.171266,1155.4,0.0,1155.4,0.727273,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2000.0,12.0,1264.974166,116.244107,0.0
8111,lFoAtKAIG5vi4QcT,2610.997575,328.7,0.0,328.7,0.818182,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,8000.0,12.0,4256.385553,935.303835,0.0
8112,l86RRKOfb6b2QOba,1.310749,29.9,0.0,29.9,0.090909,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,6000.0,12.0,38.718362,18.928972,0.0
8113,iP1beUmtvdij3YbY,124.56158899999998,1674.16,0.0,1674.16,0.636364,0.0,0.583333,0.583333,0.0,0.0,0.0,60.0,1800.0,12.0,2397.018501,144.268048,1.0
8114,3M7j53cuFm4b4kJ4,1322.057239,0.0,76.260896,0.0,1.0,0.0,0.0,0.0,0.0,0.090909,1.0,0.0,6200.0,11.0,802.038512,291.307669,0.0
8115,CLRyeMUIUyjA10rg,1207.768239,0.0,944.367262,0.0,1.0,0.0,0.0,0.0,0.0,0.25,8.0,0.0,1200.0,12.0,1106.479425,685.694358,0.0
8116,k86yqu6unaAJJ3hC,63.078242,114.0,0.0,0.0,1.0,114.0,0.25,0.0,0.25,0.0,0.0,3.0,3000.0,12.0,184.582486,136.78254099999998,0.0
8117,p3bwbnyYd4Y93fdr,937.434519,1124.88,0.0,1085.63,1.0,39.25,0.416667,0.333333,0.083333,0.0,0.0,9.0,2500.0,12.0,993.196174,252.572491,0.0
8118,sTq6Zy3syjlMGMP7,370.489944,1723.61,0.0,947.92,1.0,775.69,1.0,0.75,1.0,0.0,0.0,37.0,5000.0,12.0,1570.70073,198.52965,0.0
8119,1Xf6oJaPVx4r4C2R,246.864346,2995.55,0.0,2301.11,1.0,694.44,1.0,0.75,1.0,0.0,0.0,35.0,6000.0,12.0,2734.138816,181.027921,0.916667
8120,bjQ8y5YrkCYLPi3B,28.315171000000007,225.02,0.0,111.7,0.5,113.32,0.375,0.125,0.125,0.0,0.0,3.0,10000.0,8.0,315.2462490000001,118.313994,1.0
8121,5RFRfmixAnLLRDXU,26.969302000000006,417.7,0.0,0.0,1.0,417.7,1.0,0.0,1.0,0.0,0.0,14.0,2000.0,12.0,447.030311,148.459781,0.272727
8122,PHN8bEFuWlpmviDU,1023.124791,1537.93,247.04197,1093.67,1.0,444.26,0.75,0.583333,0.583333,0.083333,1.0,25.0,9000.0,12.0,1070.149971,235.241959,0.0
8123,6hkYYURT8aRpa028,686.657879,2476.45,253.273353,1624.5,1.0,851.95,1.0,0.75,1.0,0.083333,1.0,35.0,4000.0,12.0,1600.734366,224.265608,0.083333
8124,upcerQFaAhoiCuqw,4805.164203,0.0,949.587804,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,8500.0,12.0,1260.875219,1622.411952,0.0
8125,eC4NSdORQkVjvgz3,937.086541,79.0,0.0,79.0,1.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1500.0,12.0,357.7202680000001,213.991077,0.0
8126,8Wb7LO3D25UbDfSv,1216.704733,0.0,2902.295257,0.0,0.727273,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,12.0,2345.798153,415.361186,0.125
8127,BwlCzw9HJAzyrphe,533.990908,1286.1,95.526303,1129.82,0.545455,156.28,0.5,0.25,0.416667,0.083333,1.0,29.0,1200.0,12.0,55.76678199999999,739.571101,0.0
8128,QFzmeMxifZm8J7pk,1535.248256,857.36,0.0,857.36,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,6550.0,12.0,3239.629759,411.871046,0.083333
8129,o4heJaoADuwhvung,2791.652315,0.0,229.417213,0.0,1.0,0.0,0.0,0.0,0.0,0.272727,3.0,0.0,3000.0,11.0,548.068694,1298.976568,0.0
